model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,664,crossfit,0.5,top2,2.0,1.51410301973774,0.8457947801653727,-0.668308239572367,0.8821000158786774,0.7738499939441681
ib_origdi_s0,664,crossfit,0.5,top24,24.0,0.6052312501916979,0.4266212928827922,-0.1786099573089057,0.6739999949932098,0.6227500140666962
ib_origdi_s0,664,crossfit,0.5,top4,4.0,1.073341049013648,0.6500861589459116,-0.4232548900677362,0.7969500124454498,0.6975000202655792
ib_origdi_s0,664,crossfit,0.5,top8,8.0,0.7828375180841631,0.5268785293164024,-0.2559589887677607,0.7333999872207642,0.6592999994754791
ib_origdi_s0,664,crossfit,1.0,endpoint,16.0,0.3998110291656539,0.2799920238124296,-0.1198190053532243,0.6115500032901764,0.571399986743927
ib_origdi_s0,664,crossfit,1.0,top1,1.0,3.940643132862276,2.723012617367053,-1.217630515495222,0.9962500035762788,0.9822499752044678
ib_origdi_s0,664,crossfit,1.0,top16,16.0,0.3763985450547498,0.2689355773029029,-0.1074629677518467,0.60589998960495,0.5695499777793884
ib_origdi_s0,664,crossfit,1.0,top2,2.0,1.2509067644461314,0.7759121315595453,-0.4749946328865861,0.8479500114917755,0.7549000084400177
ib_origdi_s0,664,crossfit,1.0,top24,24.0,0.3847109753051171,0.2582914957603931,-0.126419479544724,0.6033500134944916,0.5629499852657318
ib_origdi_s0,664,crossfit,1.0,top4,4.0,0.8137448467283508,0.5188367309830928,-0.2949081157452581,0.746150016784668,0.6604999899864197
ib_origdi_s0,664,crossfit,1.0,top8,8.0,0.5767239096486916,0.3835882856195223,-0.1931356240291693,0.67085000872612,0.6080000102519989
ib_origdi_s0,664,crossfit,2.0,endpoint,16.0,0.387131169640303,0.3059240828190503,-0.0812070868212526,0.6009500026702881,0.573500007390976
